datetime,000488,002380,cash,commission,total,returns,equity_curve,drawdown
2013-08-07,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-08,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-09,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-12,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-13,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-14,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-15,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-16,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-19,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-20,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-21,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-22,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-23,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-26,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-27,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-28,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-29,0.0,0.0,99823.70000000001,15.600000000000003,99823.70000000001,0.0,0.9982369999999997,0.0027730000000004695
2013-08-30,0.0,875.6,98903.80000000002,16.900000000000002,99779.40000000002,-0.0004437823883505221,0.9977939999999998,0.0032160000000003297
2013-09-02,0.0,879.5999999999999,98903.80000000002,16.900000000000002,99783.40000000002,4.0088435087737295e-05,0.9978339999999998,0.0031760000000004007
2013-09-03,0.0,886.5,98903.80000000002,16.900000000000002,99790.30000000002,6.914977841998571e-05,0.9979029999999997,0.003107000000000526
2013-09-04,0.0,875.3,98903.80000000002,16.900000000000002,99779.10000000002,-0.00011223535754478764,0.9977909999999997,0.003219000000000527
2013-09-05,0.0,889.1,98903.80000000002,16.900000000000002,99792.90000000002,0.00013830551688687187,0.9979289999999997,0.0030810000000004445
2013-09-06,0.0,888.7,98903.80000000002,16.900000000000002,99792.50000000001,-4.0083011918490286e-06,0.9979249999999996,0.0030850000000005595
2013-09-09,0.0,875.0,98903.80000000002,16.900000000000002,99778.80000000002,-0.00013728486609709822,0.9977879999999997,0.0032220000000005022
2013-09-10,0.0,855.3000000000001,98903.80000000002,16.900000000000002,99759.10000000002,-0.00019743673004679607,0.9975909999999998,0.003419000000000394
2013-09-11,0.0,862.5,98903.80000000002,16.900000000000002,99766.30000000002,7.217386684521543e-05,0.9976629999999997,0.003347000000000433
2013-09-12,0.0,867.4,98903.80000000002,16.900000000000002,99771.20000000001,4.9114781243808636e-05,0.9977119999999998,0.003298000000000356
2013-09-13,0.0,883.2,98903.80000000002,16.900000000000002,99787.00000000001,0.00015836233301791403,0.9978699999999998,0.0031400000000003647
2013-09-16,0.0,895.3,98903.80000000002,16.900000000000002,99799.10000000002,0.00012125828013664908,0.9979909999999997,0.003019000000000438
2013-09-17,0.0,885.5,98903.80000000002,16.900000000000002,99789.30000000002,-9.819727833215719e-05,0.9978929999999997,0.0031170000000004805
2013-09-18,0.0,907.1,98903.80000000002,16.900000000000002,99810.90000000002,0.00021645607294584757,0.9981089999999998,0.0029010000000003755
2013-09-23,0.0,922.5,98903.80000000002,16.900000000000002,99826.30000000002,0.0001542917657288978,0.9982629999999997,0.002747000000000499
2013-09-24,0.0,917.6,98903.80000000002,16.900000000000002,99821.40000000002,-4.908526109848044e-05,0.9982139999999997,0.0027960000000004648
2013-09-25,0.0,903.2,98903.80000000002,16.900000000000002,99807.00000000001,-0.0001442576441524901,0.9980699999999997,0.0029400000000004978
2013-09-26,0.0,864.1999999999999,98903.80000000002,16.900000000000002,99768.00000000001,-0.0003907541555201455,0.9976799999999997,0.0033300000000004992
2013-09-27,0.0,862.8,98903.80000000002,16.900000000000002,99766.60000000002,-1.4032555528786794e-05,0.9976659999999997,0.0033440000000004577
2013-09-30,0.0,874.0,98903.80000000002,16.900000000000002,99777.80000000002,0.00011226201955349957,0.9977779999999996,0.0032320000000005678
2013-10-08,0.0,889.4,98903.80000000002,16.900000000000002,99793.20000000001,0.00015434295003502463,0.9979319999999997,0.0030780000000004692
2013-10-09,0.0,892.4,98903.80000000002,16.900000000000002,99796.20000000001,3.0062168564493064e-05,0.9979619999999996,0.0030480000000006058
2013-10-10,0.0,921.9,98903.80000000002,16.900000000000002,99825.70000000001,0.000295602437768272,0.9982569999999996,0.0027530000000005606
2013-10-11,0.0,920.9,98903.80000000002,16.900000000000002,99824.70000000001,-1.0017460433497938e-05,0.9982469999999997,0.002763000000000515
2013-10-14,0.0,926.8000000000001,98903.80000000002,16.900000000000002,99830.60000000002,5.9103608625932225e-05,0.9983059999999997,0.002704000000000484
2013-10-15,0.0,903.8000000000001,98903.80000000002,16.900000000000002,99807.60000000002,-0.00023039028113625015,0.9980759999999997,0.0029340000000004363
2013-10-16,0.0,878.3,98903.80000000002,16.900000000000002,99782.10000000002,-0.0002554915657725365,0.9978209999999997,0.0031890000000004415
2013-10-17,0.0,948.4,98903.80000000002,16.900000000000002,99852.20000000001,0.0007025308146451081,0.9985219999999997,0.00248800000000049
2013-10-18,0.0,957.6,98903.80000000002,16.900000000000002,99861.40000000002,9.213617727010792e-05,0.9986139999999998,0.002396000000000398
2013-10-21,0.0,977.3,98903.80000000002,16.900000000000002,99881.10000000002,0.0001972734209614302,0.9988109999999998,0.002199000000000395
2013-10-22,0.0,967.8000000000001,98903.80000000002,16.900000000000002,99871.60000000002,-9.511308946341668e-05,0.9987159999999997,0.0022940000000004623
2013-10-23,0.0,922.5,98903.80000000002,16.900000000000002,99826.30000000002,-0.0004535823998014221,0.9982629999999997,0.002747000000000499
2013-10-24,0.0,927.3999999999999,98903.80000000002,16.900000000000002,99831.20000000001,4.9085261098369415e-05,0.9983119999999995,0.0026980000000006443
2013-10-25,0.0,881.1999999999999,98903.80000000002,16.900000000000002,99785.00000000001,-0.0004627811746227284,0.9978499999999996,0.0031600000000006068
2013-10-28,0.0,855.3000000000001,98903.80000000002,16.900000000000002,99759.10000000002,-0.00025955804980704045,0.9975909999999996,0.003419000000000616
2013-10-29,0.0,813.3,98903.80000000002,16.900000000000002,99717.10000000002,-0.0004210142232637937,0.9971709999999996,0.003839000000000592
2013-10-30,0.0,857.3000000000001,98903.80000000002,16.900000000000002,99761.10000000002,0.0004412482914164517,0.9976109999999996,0.003399000000000596
2013-10-31,0.0,873.7,98903.80000000002,16.900000000000002,99777.50000000001,0.00016439273424206924,0.9977749999999995,0.003235000000000654
2013-11-01,0.0,855.5999999999999,98903.80000000002,16.900000000000002,99759.40000000002,-0.00018140362306118263,0.9975939999999996,0.0034160000000005297
2013-11-04,387.9,879.1999999999999,98519.70000000001,18.200000000000003,99786.8,0.00027466083396632257,0.9978679999999994,0.0031420000000007553
2013-11-05,394.6,890.4,98519.70000000001,18.200000000000003,99804.70000000001,0.00017938244336934694,0.9980469999999995,0.002963000000000715
2013-11-06,386.2,924.4999999999999,98519.70000000001,18.200000000000003,99830.40000000001,0.0002575029031699483,0.9983039999999995,0.0027060000000006523
2013-11-07,378.6,894.6999999999999,98519.70000000001,18.200000000000003,99793.00000000001,-0.00037463538160720233,0.9979299999999995,0.003080000000000638
2013-11-08,379.4,862.2,98519.70000000001,18.200000000000003,99761.3,-0.0003176575511310009,0.9976129999999994,0.0033970000000007605
2013-11-11,393.7,948.4,98519.70000000001,18.200000000000003,99861.8,0.0010074046749590782,0.9986179999999993,0.002392000000000838
2013-11-12,398.0,992.6999999999999,98519.70000000001,18.200000000000003,99910.40000000001,0.0004866725815078077,0.9991039999999995,0.0019060000000006294
2013-11-13,399.6,1007.1,98519.70000000001,18.200000000000003,99926.40000000002,0.00016014348856585592,0.9992639999999996,0.0017460000000005804
2013-11-14,399.6,1096.3,98519.70000000001,18.200000000000003,100015.60000000002,0.0008926569955487462,1.0001559999999996,0.0008540000000005765
2013-11-15,410.59999999999997,1076.0,98519.70000000001,18.200000000000003,100006.30000000002,-9.298549426295377e-05,1.0000629999999995,0.0009470000000006973
2013-11-18,415.59999999999997,1052.1000000000001,98519.70000000001,18.200000000000003,99987.40000000002,-0.0001889880937500088,0.9998739999999996,0.001136000000000581
2013-11-19,414.79999999999995,1056.3,98519.70000000001,18.200000000000003,99990.80000000002,3.40042845397015e-05,0.9999079999999995,0.0011020000000007135
2013-11-20,413.90000000000003,1045.2,98519.70000000001,18.200000000000003,99978.8,-0.00012001104101588833,0.9997879999999993,0.0012220000000008335
2013-11-21,413.90000000000003,1032.4,98519.70000000001,18.200000000000003,99966.0,-0.00012802714175408347,0.9996599999999993,0.0013500000000008505
2013-11-22,409.70000000000005,1019.9,98519.70000000001,18.200000000000003,99949.3,-0.00016705679931172668,0.9994929999999994,0.0015170000000007677
2013-11-25,415.59999999999997,1049.4,98519.70000000001,18.200000000000003,99984.70000000001,0.00035417956904160164,0.9998469999999995,0.0011630000000006913
2013-11-26,428.2,1055.7,98519.70000000001,18.200000000000003,100003.6,0.00018902892142502736,1.0000359999999995,0.0009740000000006965
2013-11-27,428.2,1070.4,98519.70000000001,18.200000000000003,100018.3,0.00014699470819046212,1.0001829999999994,0.0008270000000007993
2013-11-28,427.4,1150.5,98519.70000000001,18.200000000000003,100097.6,0.0007928549075519875,1.0009759999999994,3.400000000075565e-05
2013-11-29,421.5,1234.1,98519.70000000001,18.200000000000003,100175.30000000002,0.0007762423874300151,1.0017529999999997,0.0
2013-12-02,404.7,1110.8,98519.70000000001,18.200000000000003,100035.20000000001,-0.0013985483447517266,1.0003519999999997,0.0014009999999999856
2013-12-03,410.59999999999997,1114.7,98519.70000000001,18.200000000000003,100045.00000000001,9.796551613838744e-05,1.0004499999999998,0.001302999999999832
2013-12-04,413.90000000000003,1072.4,98519.70000000001,18.200000000000003,100006.0,-0.00038982457893965705,1.0000599999999997,0.0016929999999999445
2013-12-05,418.1,1043.5,98519.70000000001,18.200000000000003,99981.30000000002,-0.00024698518088894783,0.999813,0.0019399999999997197
2013-12-06,418.1,1053.4,98519.70000000001,18.200000000000003,99991.20000000001,9.901851646243465e-05,0.9999119999999998,0.0018409999999998705
2013-12-09,417.3,1115.0,98519.70000000001,18.200000000000003,100052.00000000001,0.0006080535087087391,1.0005199999999999,0.0012329999999998176
2013-12-10,417.3,1111.8,98519.70000000001,18.200000000000003,100048.80000000002,-3.1983368648291766e-05,1.0004879999999998,0.0012649999999998496
2013-12-11,410.59999999999997,1082.1999999999998,98519.70000000001,18.200000000000003,100012.50000000001,-0.0003628229424040841,1.000125,0.0016279999999997408
2013-12-12,409.70000000000005,1126.5,98519.70000000001,18.200000000000003,100055.90000000001,0.00043394575678035174,1.000559,0.0011939999999996953
2013-12-13,408.90000000000003,1141.3,98519.70000000001,18.200000000000003,100069.90000000001,0.00013992178372279618,1.0006989999999998,0.0010539999999998884
2013-12-16,403.8,1104.2,98519.70000000001,18.200000000000003,100027.70000000001,-0.00042170522804552135,1.0002769999999999,0.0014759999999998108
2013-12-17,402.20000000000005,1073.7,98519.70000000001,18.200000000000003,99995.6,-0.00032091110762322295,0.9999559999999998,0.0017969999999998265
2013-12-18,402.20000000000005,1066.2,98519.70000000001,18.200000000000003,99988.1,-7.50033001452044e-05,0.9998809999999998,0.0018719999999998738
2013-12-19,401.3,1032.7,98519.70000000001,18.200000000000003,99953.70000000001,-0.0003440409408719258,0.9995369999999998,0.0022159999999998847
2013-12-20,393.7,1019.3,98519.70000000001,18.200000000000003,99932.70000000001,-0.00021009727503829012,0.9993269999999999,0.002425999999999817
2013-12-23,386.2,1006.5,98519.70000000001,18.200000000000003,99912.40000000001,-0.0002031367110065796,0.9991239999999998,0.0026289999999998814
2013-12-24,391.2,1056.7,98519.70000000001,18.200000000000003,99967.6,0.0005524839759629696,0.9996759999999998,0.0020769999999998845
2013-12-25,393.7,1133.3999999999999,98519.70000000001,18.200000000000003,100046.8,0.0007922566911680029,1.000468,0.0012849999999997586
2013-12-26,391.2,1105.2,98519.70000000001,18.200000000000003,100016.1,-0.0003068563912088651,1.0001609999999999,0.0015919999999998158
2013-12-27,397.1,1144.9,98519.70000000001,18.200000000000003,100061.70000000001,0.00045592659581816797,1.0006169999999999,0.0011359999999998038
2013-12-30,392.09999999999997,1180.6,98519.70000000001,18.200000000000003,100092.40000000002,0.00030681069779947556,1.000924,0.0008289999999997466
2013-12-31,395.40000000000003,1133.7,98519.70000000001,18.200000000000003,100048.8,-0.0004355975079028962,1.0004879999999998,0.0012649999999998496
2014-01-02,392.9,1136.3,98519.70000000001,18.200000000000003,100048.90000000001,9.995122380868082e-07,1.000489,0.0012639999999997098
2014-01-03,385.3,1128.2,98519.70000000001,18.200000000000003,100033.20000000001,-0.00015692326452365624,1.000332,0.0014209999999996725
2014-01-06,375.2,1059.0,98519.70000000001,18.200000000000003,99953.90000000001,-0.0007927368113787026,0.999539,0.002213999999999716
2014-01-07,375.2,1085.5,98519.70000000001,18.200000000000003,99980.40000000001,0.0002651222213441162,0.999804,0.0019489999999996455
2014-01-08,367.7,1109.1,98519.70000000001,18.200000000000003,99996.50000000001,0.00016103156218627568,0.9999650000000001,0.0017879999999995677
2014-01-09,360.1,1060.3,98519.70000000001,18.200000000000003,99940.10000000002,-0.0005640197406908687,0.9994010000000002,0.0023519999999994656
2014-01-10,355.90000000000003,1049.1,98519.70000000001,18.200000000000003,99924.70000000001,-0.00015409230128859974,0.9992470000000001,0.002505999999999564
2014-01-13,352.5,1028.8,98519.70000000001,18.200000000000003,99901.00000000001,-0.00023717859548233466,0.9990100000000002,0.002742999999999496
2014-01-14,356.70000000000005,1073.4,98519.70000000001,18.200000000000003,99949.8,0.0004884835987626346,0.999498,0.002254999999999674
2014-01-15,352.5,1096.0,98519.70000000001,18.200000000000003,99968.20000000001,0.00018409241439210078,0.9996820000000001,0.002070999999999601
2014-01-16,358.40000000000003,1114.0,98519.70000000001,18.200000000000003,99992.1,0.0002390760261763436,0.9999210000000001,0.0018319999999996117
2014-01-17,353.4,1102.9,98519.70000000001,18.200000000000003,99976.0,-0.00016101272000490496,0.99976,0.0019929999999996895
2014-01-20,358.40000000000003,1067.8000000000002,98519.70000000001,18.200000000000003,99945.90000000001,-0.0003010722573416613,0.9994590000000001,0.002293999999999574
2014-01-21,381.1,1140.6000000000001,98519.70000000001,18.200000000000003,100041.40000000002,0.000955516934661782,1.0004140000000001,0.001338999999999535
2014-01-22,381.1,1140.9,98519.70000000001,18.200000000000003,100041.70000000001,2.9987585139501505e-06,1.0004170000000001,0.0013359999999995598
2014-01-23,375.2,1157.7,98519.70000000001,18.200000000000003,100052.6,0.00010895456594584019,1.000526,0.001226999999999645
2014-01-24,376.90000000000003,1160.9,98519.70000000001,18.200000000000003,100057.5,4.897423954997038e-05,1.000575,0.0011779999999996793
2014-01-27,374.40000000000003,1154.4,98519.70000000001,18.200000000000003,100048.5,-8.994827973918262e-05,1.000485,0.0012679999999996028
2014-01-28,375.2,1129.1000000000001,98519.70000000001,18.200000000000003,100024.00000000001,-0.0002448812326020233,1.0002400000000002,0.0015129999999994315
2014-01-29,376.90000000000003,1156.0,98519.70000000001,18.200000000000003,100052.6,0.00028593137646959477,1.0005260000000002,0.001226999999999423
2014-01-30,382.0,1122.6000000000001,98519.70000000001,18.200000000000003,100024.30000000002,-0.0002828512202580624,1.0002430000000004,0.0015099999999992342
2014-02-07,392.09999999999997,1194.6999999999998,98519.70000000001,18.200000000000003,100106.50000000001,0.000821800302526432,1.0010650000000003,0.0006879999999993558
2014-02-10,396.3,1222.8999999999999,98519.70000000001,18.200000000000003,100138.90000000001,0.00032365530709799195,1.0013890000000003,0.00036399999999936483
2014-02-11,392.9,1232.4,98519.70000000001,18.200000000000003,100145.0,6.0915388525151215e-05,1.0014500000000002,0.0003029999999994981
2014-02-12,391.2,1233.8,98519.70000000001,18.200000000000003,100144.70000000001,-2.9956562982436097e-06,1.0014470000000002,0.00030599999999947336
2014-02-13,382.0,1186.9,98519.70000000001,18.200000000000003,100088.6,-0.000560189405929723,1.0008860000000002,0.000866999999999507
2014-02-14,386.2,1197.0,98519.70000000001,18.200000000000003,100102.90000000001,0.00014287341415508692,1.0010290000000002,0.0007239999999995028
2014-02-17,391.2,1241.3,98519.70000000001,18.200000000000003,100152.20000000001,0.0004924932244720903,1.0015220000000002,0.0002309999999994261
2014-02-18,384.5,1212.1000000000001,98519.70000000001,18.200000000000003,100116.30000000002,-0.0003584544323539385,1.0011630000000002,0.0005899999999994243
2014-02-19,384.5,1199.6000000000001,98519.70000000001,18.200000000000003,100103.80000000002,-0.00012485479387469578,1.0010380000000003,0.000714999999999355
2014-02-20,382.0,1193.7,98519.70000000001,18.200000000000003,100095.40000000001,-8.391289841158667e-05,1.0009540000000001,0.0007989999999995501
2014-02-21,379.4,1195.7,98519.70000000001,18.200000000000003,100094.8,-5.994281455534711e-06,1.0009480000000002,0.0008049999999995006
2014-02-24,371.9,1172.4,98519.70000000001,18.200000000000003,100064.0,-0.0003077082925386776,1.0006400000000002,0.0011129999999994755
2014-02-25,366.0,1135.6999999999998,98519.70000000001,18.200000000000003,100021.40000000001,-0.00042572753437786215,1.0002140000000004,0.001538999999999291
2014-02-26,365.09999999999997,1088.8,98519.70000000001,18.200000000000003,99973.60000000002,-0.00047789772988571233,0.9997360000000005,0.0020169999999991584
2014-02-27,362.59999999999997,1059.6,98519.70000000001,18.200000000000003,99941.90000000002,-0.0003170837100994195,0.9994190000000006,0.002333999999999059
2014-02-28,366.0,1093.1,98519.70000000001,18.200000000000003,99978.80000000002,0.00036921451363225444,0.9997880000000005,0.0019649999999992174
2014-03-03,370.2,1108.5,98519.70000000001,18.200000000000003,99998.40000000001,0.00019604156081087787,0.9999840000000004,0.0017689999999992434
2014-03-04,370.2,1101.6,98519.70000000001,18.200000000000003,99991.50000000001,-6.900110401764081e-05,0.9999150000000004,0.0018379999999992291
2014-03-05,373.6,1098.6000000000001,98519.70000000001,18.200000000000003,99991.90000000002,4.000340029008953e-06,0.9999190000000006,0.0018339999999991141
2014-03-06,377.8,1099.3,98519.70000000001,18.200000000000003,99996.80000000002,4.900396932150386e-05,0.9999680000000005,0.0017849999999991484
2014-03-07,371.9,1098.6000000000001,98519.70000000001,18.200000000000003,99990.20000000001,-6.60021120676424e-05,0.9999020000000005,0.0018509999999991589
2014-03-10,360.1,1040.3,98519.70000000001,18.200000000000003,99920.10000000002,-0.0007010687047329656,0.9992010000000006,0.0025519999999991105
2014-03-11,360.1,1027.1000000000001,98519.70000000001,18.200000000000003,99906.90000000002,-0.0001321055523363368,0.9990690000000005,0.0026839999999991315
2014-03-12,362.59999999999997,1013.7,98519.70000000001,18.200000000000003,99896.00000000001,-0.00010910157356502914,0.9989600000000005,0.0027929999999991573
2014-03-13,364.29999999999995,1023.9000000000001,98519.70000000001,18.200000000000003,99907.90000000001,0.00011912388884427472,0.9990790000000004,0.002673999999999288
2014-03-14,361.8,1026.5,98519.70000000001,18.200000000000003,99908.00000000001,1.0009218491813243e-06,0.9990800000000005,0.0026729999999991483
2014-03-17,364.29999999999995,1052.3999999999999,98519.70000000001,18.200000000000003,99936.40000000001,0.0002842615205989052,0.9993640000000005,0.0023889999999991973
2014-03-18,366.0,1053.4,98519.70000000001,18.200000000000003,99939.1,2.701718292841271e-05,0.9993910000000006,0.002361999999999087
2014-03-19,366.8,1061.9,98519.70000000001,18.200000000000003,99948.40000000001,9.305667151293662e-05,0.9994840000000006,0.0022689999999990773
2014-03-20,368.5,1023.1999999999999,98519.70000000001,18.200000000000003,99911.40000000001,-0.0003701910185656132,0.9991140000000006,0.0026389999999990588
2014-03-21,378.6,1035.6999999999998,98519.70000000001,18.200000000000003,99934.00000000001,0.00022620041356646858,0.9993400000000007,0.0024129999999989993
2014-03-24,380.3,1032.1,98519.70000000001,18.200000000000003,99932.10000000002,-1.9012548281849284e-05,0.9993210000000007,0.0024319999999989905
2014-03-25,380.3,1036.7,98519.70000000001,18.200000000000003,99936.70000000001,4.603125522217866e-05,0.9993670000000006,0.002385999999999111
2014-03-26,387.9,1045.2,98519.70000000001,18.200000000000003,99952.8,0.00016110197755159206,0.9995280000000004,0.0022249999999992554
2014-03-27,383.59999999999997,1019.9,98519.70000000001,18.200000000000003,99923.20000000001,-0.00029613977797515734,0.9992320000000005,0.0025209999999992183
2014-03-28,380.3,962.5,98519.70000000001,18.200000000000003,99862.50000000001,-0.0006074665342983288,0.9986250000000004,0.0031279999999992425
2014-03-31,376.1,952.3999999999999,98519.70000000001,18.200000000000003,99848.20000000001,-0.0001431968957316121,0.9984820000000004,0.0032709999999992467
2014-04-01,379.4,990.4,98519.70000000001,18.200000000000003,99889.5,0.0004136278871325061,0.9988950000000003,0.002857999999999361
2014-04-02,380.3,973.4,98519.70000000001,18.200000000000003,99873.40000000001,-0.0001611781018023839,0.9987340000000005,0.0030189999999992168
2014-04-03,379.4,978.3,98519.70000000001,18.200000000000003,99877.40000000001,4.00507041915521e-05,0.9987740000000005,0.0029789999999991768
2014-04-04,381.1,986.8000000000001,98519.70000000001,18.200000000000003,99887.60000000002,0.00010212520550201276,0.9988760000000005,0.0028769999999991303
2014-04-08,383.59999999999997,989.4,98519.70000000001,18.200000000000003,99892.70000000001,5.105738850463837e-05,0.9989270000000005,0.002825999999999218
2014-04-09,385.3,1006.5,98519.70000000001,18.200000000000003,99911.50000000001,0.0001882019406824753,0.9991150000000005,0.002637999999999141
2014-04-10,387.9,1012.4000000000001,98519.70000000001,18.200000000000003,99920.0,8.507529163304106e-05,0.9992000000000004,0.0025529999999992503
2014-04-11,382.0,1012.1,98519.70000000001,18.200000000000003,99913.80000000002,-6.204963971156996e-05,0.9991380000000006,0.0026149999999990348
2014-04-14,382.0,1014.4,98519.70000000001,18.200000000000003,99916.1,2.3019843104599147e-05,0.9991610000000005,0.0025919999999991505
2014-04-15,376.1,1014.4,98519.70000000001,18.200000000000003,99910.20000000001,-5.904954256619188e-05,0.9991020000000005,0.002650999999999182
2014-04-16,375.2,1017.3,98519.70000000001,18.200000000000003,99912.20000000001,2.0017976142483462e-05,0.9991220000000004,0.002630999999999273
2014-04-17,376.1,1039.3000000000002,98519.70000000001,18.200000000000003,99935.10000000002,0.00022920123868774844,0.9993510000000005,0.002401999999999127
2014-04-18,378.6,1074.0,98519.70000000001,18.200000000000003,99972.30000000002,0.0003722415847884353,0.9997230000000005,0.002029999999999199
2014-04-21,373.6,1066.8,98519.70000000001,18.200000000000003,99960.10000000002,-0.00012203380336350822,0.9996010000000005,0.0021519999999991546
2014-04-22,374.40000000000003,1057.0,98519.70000000001,18.200000000000003,99951.1,-9.003592433398655e-05,0.9995110000000004,0.0022419999999993
2014-04-23,373.6,1057.0,98519.70000000001,18.200000000000003,99950.30000000002,-8.003913913756655e-06,0.9995030000000005,0.002249999999999197
2014-04-24,372.7,1032.1,98519.70000000001,18.200000000000003,99924.50000000001,-0.0002581282897600179,0.9992450000000005,0.0025079999999991776
2014-04-25,367.7,1030.7,98519.70000000001,18.200000000000003,99918.1,-6.404835650930529e-05,0.9991810000000003,0.0025719999999993526
2014-04-28,360.1,985.8000000000001,98519.70000000001,18.200000000000003,99865.60000000002,-0.0005254303274380145,0.9986560000000004,0.0030969999999992393
2014-04-29,363.5,992.0999999999999,98519.70000000001,18.200000000000003,99875.30000000002,9.71305434502856e-05,0.9987530000000003,0.0029999999999993365
2014-04-30,362.59999999999997,996.3,98519.70000000001,18.200000000000003,99878.60000000002,3.304120237945796e-05,0.9987860000000004,0.0029669999999992758
2014-05-05,361.8,1013.4000000000001,98519.70000000001,18.200000000000003,99894.90000000001,0.0001631981225205248,0.9989490000000002,0.0028039999999994736
2014-05-06,363.5,1017.3,98519.70000000001,18.200000000000003,99900.50000000001,5.605891792281881e-05,0.9990050000000003,0.0027479999999994176
2014-05-07,360.9,1016.6,98519.70000000001,18.200000000000003,99897.20000000001,-3.303286770339753e-05,0.9989720000000002,0.0027809999999994783
2014-05-08,360.1,1034.0,98519.70000000001,18.200000000000003,99913.80000000002,0.00016617082360670388,0.9991380000000002,0.002614999999999479
2014-05-09,355.90000000000003,1058.6000000000001,98519.70000000001,18.200000000000003,99934.20000000001,0.00020417599971178646,0.9993420000000002,0.002410999999999497
2014-05-12,363.5,1058.3,98519.70000000001,18.200000000000003,99941.50000000001,7.304806562724586e-05,0.9994150000000003,0.002337999999999396
2014-05-13,364.29999999999995,1046.8,98519.70000000001,18.200000000000003,99930.80000000002,-0.00010706263163950958,0.9993080000000003,0.0024449999999993643
2014-05-14,362.59999999999997,1056.8,98519.70000000001,18.200000000000003,99939.10000000002,8.305747577330713e-05,0.9993910000000004,0.002361999999999309
2014-05-15,357.6,1038.0,98519.70000000001,18.200000000000003,99915.30000000002,-0.00023814503032348888,0.9991530000000003,0.0025999999999993806
2014-05-16,358.40000000000003,1003.4000000000001,98519.70000000001,18.200000000000003,99881.5,-0.00033828652868994613,0.9988150000000001,0.002937999999999552
2014-05-19,355.90000000000003,988.5,98519.70000000001,18.200000000000003,99864.1,-0.00017420643462495722,0.9986410000000002,0.0031119999999994485
2014-05-20,356.70000000000005,1001.4,98519.70000000001,18.200000000000003,99877.8,0.00013718643636706496,0.9987780000000003,0.002974999999999395
2014-05-21,358.40000000000003,1005.4,98519.70000000001,18.200000000000003,99883.5,5.706973922126046e-05,0.9988350000000003,0.002917999999999421
2014-05-22,358.40000000000003,1017.2,98519.70000000001,18.200000000000003,99895.3,0.00011813763033940994,0.9989530000000003,0.0027999999999993586
2014-05-23,360.1,1031.6000000000001,98519.70000000001,18.200000000000003,99911.40000000002,0.00016116874367488876,0.9991140000000006,0.0026389999999990588
2014-05-26,361.8,1044.4,98519.70000000001,18.200000000000003,99925.90000000001,0.00014512858392512484,0.9992590000000003,0.00249399999999933
2014-05-27,360.9,1052.3,98519.70000000001,18.200000000000003,99932.90000000001,7.005190846420817e-05,0.9993290000000004,0.0024239999999993156
2014-05-28,362.59999999999997,1073.1,98519.70000000001,18.200000000000003,99955.40000000002,0.00022515107637244292,0.9995540000000005,0.002198999999999174
2014-05-29,360.1,1116.1,98519.70000000001,18.200000000000003,99995.90000000002,0.0004051807105969196,0.9999590000000005,0.0017939999999991851
2014-05-30,359.3,1129.4,98519.70000000001,18.200000000000003,100008.40000000001,0.00012500512520996487,1.0000840000000004,0.0016689999999992544
2014-06-03,359.3,1096.3,98519.70000000001,18.200000000000003,99975.30000000002,-0.00033097219833522207,0.9997530000000006,0.0019999999999991136
2014-06-04,355.90000000000003,1083.0,98519.70000000001,18.200000000000003,99958.6,-0.00016704125919109192,0.9995860000000005,0.002166999999999142
2014-06-05,358.40000000000003,1088.8999999999999,98519.70000000001,18.200000000000003,99967.0,8.403479040319795e-05,0.9996700000000005,0.002082999999999169
2014-06-06,356.70000000000005,1152.6,98519.70000000001,18.200000000000003,100029.00000000001,0.0006202046675405359,1.0002900000000008,0.0014629999999988819
